DSC_0302.JPG,LHG0030,18000
DSC_0312.JPG,GG0012,19000
DSC_0313.JPG,GG0012,19000
DSC_0324.JPG,LHG0031,6000
DSC_0357.JPG,BL0050,3000
DSC_0368.JPG,BL0051,8000
DSC_0388.JPG,BL0051,8000
